"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","TRADEGOOD","EXP","BLN_USD","M","2020-06",28.38622,
"GBR","TRADEGOOD","EXP","BLN_USD","M","2020-07",30.19048,
"GBR","TRADEGOOD","EXP","BLN_USD","M","2020-08",33.05507,
"GBR","TRADEGOOD","EXP","BLN_USD","M","2020-09",31.6981,
"GBR","TRADEGOOD","EXP","BLN_USD","M","2020-10",33.41557,
"GBR","TRADEGOOD","EXP","BLN_USD","M","2020-11",35.45918,
"GBR","TRADEGOOD","EXP","BLN_USD","M","2020-12",35.53663,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-01",58.296,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-02",57.456,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-03",57.814,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-04",56.014,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-05",55.986,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-06",56.145,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-07",55.477,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-08",55.081,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-09",56.324,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-10",58.131,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-11",58.424,
"USA","TRADEGOOD","EXP","BLN_USD","M","1998-12",56.989,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-01",56.272,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-02",55.522,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-03",55.749,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-04",56.546,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-05",56.502,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-06",56.42,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-07",57.269,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-08",58.713,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-09",60.053,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-10",60.037,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-11",60.206,
"USA","TRADEGOOD","EXP","BLN_USD","M","1999-12",62.509,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-01",62.543,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-02",62.409,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-03",63.135,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-04",63.814,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-05",63.632,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-06",65.997,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-07",65.711,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-08",67.763,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-09",67.562,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-10",66.845,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-11",66.691,
"USA","TRADEGOOD","EXP","BLN_USD","M","2000-12",65.816,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-01",65.869,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-02",66.114,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-03",64.35,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-04",62.805,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-05",63.772,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-06",61.102,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-07",59.298,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-08",59.648,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-09",56.375,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-10",56.987,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-11",56.711,
"USA","TRADEGOOD","EXP","BLN_USD","M","2001-12",56.069,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-01",55.939,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-02",55.717,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-03",55.925,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-04",57.958,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-05",58.182,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-06",58.772,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-07",59.129,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-08",59.173,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-09",58.639,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-10",58.066,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-11",58.815,
"USA","TRADEGOOD","EXP","BLN_USD","M","2002-12",56.789,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-01",58.068,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-02",58.846,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-03",59.077,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-04",58.573,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-05",58.314,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-06",60.582,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-07",60.696,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-08",59.17,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-09",61.041,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-10",62.203,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-11",64.665,
"USA","TRADEGOOD","EXP","BLN_USD","M","2003-12",63.536,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-01",62.693,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-02",65.8525,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-03",67.871,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-04",67.0699,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-05",68.6774,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-06",66.3784,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-07",67.6458,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-08",68.1317,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-09",69.5923,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-10",70.1676,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-11",69.2835,
"USA","TRADEGOOD","EXP","BLN_USD","M","2004-12",71.5114,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-01",71.669,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-02",72.1848,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-03",72.7933,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-04",75.4902,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-05",75.0739,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-06",74.9501,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-07",74.6884,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-08",76.2147,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-09",74.2275,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-10",76.2362,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-11",77.7445,
"USA","TRADEGOOD","EXP","BLN_USD","M","2005-12",79.8092,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-01",80.555,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-02",81.535,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-03",83.299,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-04",83.188,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-05",84.593,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-06",86.432,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-07",84.328,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-08",86.715,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-09",87.51,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-10",88.264,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-11",89.566,
"USA","TRADEGOOD","EXP","BLN_USD","M","2006-12",89.984,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-01",90.847,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-02",88.931,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-03",92.877,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-04",92.573,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-05",94.33,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-06",95.344,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-07",95.773,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-08",97.552,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-09",98.065,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-10",99.509,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-11",100.798,
"USA","TRADEGOOD","EXP","BLN_USD","M","2007-12",101.598,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-01",104.441,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-02",107.512,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-03",105.976,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-04",110.383,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-05",110.828,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-06",115.784,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-07",118.309,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-08",116.219,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-09",107.172,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-10",105.006,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-11",97.819,
"USA","TRADEGOOD","EXP","BLN_USD","M","2008-12",87.992,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-01",82.415,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-02",84.903,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-03",83.5,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-04",81.088,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-05",83.369,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-06",85.737,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-07",87.833,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-08",87.767,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-09",91.673,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-10",94.829,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-11",94.635,
"USA","TRADEGOOD","EXP","BLN_USD","M","2009-12",98.293,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-01",98.302,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-02",99.555,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-03",103.53,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-04",102.397,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-05",105.517,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-06",104.494,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-07",107.246,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-08",107.428,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-09",107.734,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-10",112.73,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-11",113.521,
"USA","TRADEGOOD","EXP","BLN_USD","M","2010-12",116.039,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-01",117.337,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-02",115.705,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-03",122.617,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-04",124.393,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-05",123.588,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-06",121.316,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-07",125.104,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-08",125.12,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-09",127.409,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-10",127.268,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-11",125.713,
"USA","TRADEGOOD","EXP","BLN_USD","M","2011-12",126.937,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-01",125.736,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-02",126.772,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-03",130.912,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-04",129.013,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-05",128.99,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-06",129.826,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-07",128.501,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-08",126.911,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-09",132.325,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-10",126.501,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-11",128.476,
"USA","TRADEGOOD","EXP","BLN_USD","M","2012-12",131.739,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-01",129.676,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-02",131.098,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-03",128.86,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-04",130.435,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-05",129.564,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-06",131.838,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-07",131.21,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-08",131.14,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-09",131.188,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-10",134.788,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-11",135.403,
"USA","TRADEGOOD","EXP","BLN_USD","M","2013-12",133.24,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-01",132.42,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-02",132.113,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-03",135.327,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-04",134.475,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-05",136.244,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-06",135.447,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-07",136.694,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-08",137.512,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-09",135.167,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-10",136.654,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-11",135.173,
"USA","TRADEGOOD","EXP","BLN_USD","M","2014-12",133.946,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-01",128.128,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-02",126.665,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-03",127.162,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-04",128.971,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-05",127.476,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-06",126.79,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-07",126.837,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-08",123.595,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-09",124.501,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-10",122.2,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-11",120.941,
"USA","TRADEGOOD","EXP","BLN_USD","M","2015-12",119.836,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-01",116.259,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-02",118.359,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-03",117.513,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-04",119.431,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-05",119.939,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-06",120.294,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-07",121.843,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-08",123.466,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-09",124.402,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-10",122.836,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-11",121.161,
"USA","TRADEGOOD","EXP","BLN_USD","M","2016-12",125.52,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-01",126.721,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-02",126.721,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-03",126.42,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-04",125.882,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-05",126.379,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-06",127.845,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-07",127.663,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-08",128.03,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-09",129.794,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-10",130.485,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-11",133.48,
"USA","TRADEGOOD","EXP","BLN_USD","M","2017-12",137.052,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-01",133.87,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-02",136.458,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-03",139.794,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-04",140.006,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-05",142.654,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-06",140.427,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-07",138.237,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-08",138.105,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-09",140.268,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-10",141.34,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-11",138.516,
"USA","TRADEGOOD","EXP","BLN_USD","M","2018-12",136.013,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-01",138.156,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-02",138.325,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-03",140.132,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-04",135.539,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-05",138.322,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-06",134.769,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-07",136.696,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-08",136.57,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-09",135.386,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-10",136.148,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-11",136.186,
"USA","TRADEGOOD","EXP","BLN_USD","M","2019-12",136.934,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-01",136.168,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-02",137.544,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-03",127.388,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-04",95.458,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-05",89.751,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-06",102.67,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-07",115.139,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-08",118.527,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-09",122.338,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-10",126.028,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-11",127.368,
"USA","TRADEGOOD","EXP","BLN_USD","M","2020-12",133.231,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-01",2.14031,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-02",2.264708,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-03",2.29113,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-04",2.337789,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-05",2.207606,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-06",2.338731,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-07",2.167006,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-08",2.259901,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-09",2.27155,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-10",2.076319,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-11",2.016084,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1998-12",2.009577,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-01",1.878274,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-02",1.831403,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-03",2.027684,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-04",1.908912,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-05",1.911959,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-06",1.906118,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-07",1.809825,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-08",1.987029,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-09",1.877622,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-10",1.980166,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-11",2.07059,
"ARG","TRADEGOOD","EXP","BLN_USD","M","1999-12",2.134052,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-01",2.131537,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-02",2.129487,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-03",2.201487,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-04",2.228959,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-05",2.19637,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-06",2.149474,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-07",2.235393,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-08",2.079701,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-09",2.157986,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-10",2.132601,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-11",2.253957,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2000-12",2.499677,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-01",2.388365,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-02",2.201066,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-03",2.095042,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-04",2.271591,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-05",2.174428,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-06",2.322491,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-07",2.205533,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-08",2.358581,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-09",2.211716,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-10",2.080411,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-11",2.166174,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2001-12",2.079625,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-01",2.114977,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-02",2.119962,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-03",2.21833,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-04",2.051958,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-05",2.010145,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-06",2.063943,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-07",2.086813,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-08",2.07329,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-09",2.289689,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-10",2.281538,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-11",2.27838,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2002-12",2.13578,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-01",2.541653,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-02",2.522828,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-03",2.374762,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-04",2.311935,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-05",2.680156,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-06",2.647426,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-07",2.640927,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-08",2.261206,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-09",2.333959,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-10",2.455677,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-11",2.610514,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2003-12",2.570122,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-01",2.713161,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-02",2.859611,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-03",2.754278,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-04",2.854709,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-05",2.954445,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-06",2.704847,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-07",2.865449,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-08",2.795949,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-09",2.947714,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-10",2.892616,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-11",3.158255,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2004-12",3.087435,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-01",3.285607,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-02",3.091219,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-03",3.179756,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-04",3.379999,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-05",3.198192,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-06",3.177239,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-07",3.450885,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-08",3.582785,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-09",3.404462,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-10",3.445721,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-11",3.393474,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2005-12",3.838242,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2006-01",3.731912,
"ARG","TRADEGOOD","EXP","BLN_USD","M","2006-02",3.669595,
